ID	FK_Plant_ID	Unique_Plant_Id	PlantName	OptOutPlant	CapacityOptedOutMW	HoursOperated	PlantIncludedInNERP
370	370	AT0053	WIENSTROM GmbH, WIENSTROM KW Simmering Wien, Blockheizkraftwerk 3 - Gasturbine solo	No			No
371	371	AT0054	WIENENERGIE Bundesforste Biomasse GmbH & Co KG, BHKW - Wirbelschichtkessel	No			No
372	372	AT0055	Zellstoff Pöls Aktiengesellschaft, Zellstoff Pöls AG, Sulfatlaugenkessel 1 und Steambloc	No			No
373	373	AT0056	Zellstoff Pöls Aktiengesellschaft, Zellstoff Pöls AG, Sulfatlaugenkessel 2	No			No
374	374	AT0057	EVN AG, EVN AG Kraftwerk Theiß Gedersdorf, KW Theiß Kombiblock B	No			No
375	375	AT0058	EVN AG, EVN AG Kraftwerk Theiß Gedersdorf, KWT Hilfskessel 2+3	No			No
376	376	AT0059	EVN AG, EVN AG Kraftwerk Theiß Gedersdorf, KWT Maschine 1	No			No
377	377	AT0060	EVN AG, EVN AG Kraftwerk Theiß Gedersdorf, KWT Maschine 2	No			No
378	378	AT0061	EVN AG, EVN AG Kraftwerk Theiß Gedersdorf, KWT Maschine 4	No			No
379	379	AT0062	Fernwärme St. Pölten GmbH, Fernheizwerk NORD, Dampfkesselanlage 3	No			No
380	380	AT0063	Fernwärme St. Pölten GmbH, Fernheizwerk SÜD, Dampfkesselanlage 1-4	No			No
381	381	AT0066	Fernwärme Wien GesmbH, Inzersdorf, Heißwasserkessel 1/2	No			No
382	382	AT0067	Fernwärme Wien GesmbH, Kagran, Heißwasserkessel 1/2/3/5	No			No
383	383	AT0068	Fernwärme Wien GesmbH, Leopoldau, Heißwasserkessel	No			No
384	384	AT0072	OMV Gas GmbH, Verdichterstation Ruden, Compressor 400	No			No
385	385	AT0073	OMV Gas GmbH, Verdichterstation Ruden, Compressor 500	No			No
386	386	AT0074	Mondi Frantschach GmbH, Mondi Frantschach GmbH, CK 3 - Laugenverbrennungskessel	No			No
387	387	AT0075	Mondi Frantschach GmbH, Mondi Frantschach GmbH, RIK - Rindenverbrennungskessel	No			No
388	388	AT0076	Mondi Neusiedler AG, Mondi Neusiedler AG - Hausmening, 100 to-Kessel	No			No
389	389	AT0077	Sappi Austria Produktions-GmbH &amp; Co. KG, Sappi Austria Produktions-GmbH &amp; Co.KG, GuD-Anlage	No			No
390	390	AT0078	Sappi Austria Produktions-GmbH &amp; Co. KG, Sappi Austria Produktions-GmbH &amp; Co.KG, Kessel 11	No			No
391	391	AT0081	Stadtwerke Klagenfurt, Klagenfurt Stadt, Fernheizkraftwerk	No			No
392	392	AT0082	Steirische Gas-Wärme GmbH, Fernheizkraftwerk Graz, Kessel 1-3	No			No
393	393	AT0084	VERBUND-Austrian Thermal Power GmbH &amp; Co KG, Verbund ATP KW Dürnrohr, WDR 1+2 Hauptkessel	No			No
394	394	AT0086	WIENSTROM GmbH, WIENSTROM GUD Leopoldau Wien, KW Leopoldau GUD	No			No
395	395	AT0087	voestalpine Stahl GmbH, voestalpine Stahl GmbH, Blockkessel 03	No			No
396	396	AT0088	voestalpine Stahl GmbH, voestalpine Stahl GmbH, Blockkessel 04	No			No
397	397	AT0089	voestalpine Stahl GmbH, voestalpine Stahl GmbH, Blockkessel 05	No			No
398	398	AT0090	voestalpine Stahl GmbH, voestalpine Stahl GmbH, Blockkessel 06	No			No
399	399	AT0091	voestalpine Stahl GmbH, voestalpine Stahl GmbH, Gas- und Dampfturbine	No			No
400	400	AT0092	voestalpine Stahl GmbH, voestalpine Stahl GmbH, Gebläsezentrale 2 - Kessel 1	No			No
401	401	AT0093	voestalpine Stahl GmbH, voestalpine Stahl GmbH, Gebläsezentrale 2 - Kessel 2	No			No
402	402	AT0099	Cogeneration Kraftwerke Management OÖ GmbH, SCA-Laakirchen, SCA-Laakirchen	No			No
403	403	AT0201	Fernwärme Wien GesmbH, Spittelau, Dreizugkessel 1/2/3	No			No
404	404	AT0203	WIENSTROM GmbH, WIENSTROM GUD Leopoldau Wien, KW Leopoldau Gasturbine solo	No			No
405	405	AT0204	AGRANA Zucker GmbH, AGRANA Zucker GmbH, Werk Leopoldsdorf, Kampagnekesselanlage	No			No
406	406	AT0207	OMV Refining and Marketing GmbH, Raffinerie Schwechat, RS15 Kraftwerk 2 und Ostanlagen	No			No
407	407	AT0209	AGRANA Zucker GmbH, AGRANA Zucker GmbH, Werk Tulln, Kessel 4, Kessel 5, Kessel 6	No			No
408	408	AT0210	voestalpine Stahl GmbH, voestalpine Stahl GmbH, Sammelschiene - Kessel 2	No			No
409	409	AT0211	voestalpine Stahl GmbH, voestalpine Stahl GmbH, Sammelschiene - Kessel 3	No			No
410	410	AT0214	Lenzing AG, Energie-,Faser-,Zellstoff-u.Papierprod., Laugekessel 2K6 + 2K7	No			No
411	411	AT0216	Energie AG Oberösterreich Kraftwerke GmbH, Standort Riedersbach, KW Riedersbach 1	No			No
412	412	AT0217	Fernwärme Wien GesmbH, Arsenal, Heißwasserkessel 1/2+3	No			No
413	413	AT0218	WIENSTROM GmbH, WIENSTROM KW Donaustadt Wien, Block 1+2	No			No
414	414	AT0220	M-real Hallein AG, M-real Hallein AG, Kessel 4	No			No
415	415	AT0221	Tiroler Landeskrankenanstalten GmbH, Fernheizwerk Innrain Innsbruck, Fernheizwerk Innrain Kesselanlage	No			No
416	416	AT0222	Sandoz GmbH, Sandoz Werk Kundl, Dampfkessel 1-6	No			No
417	417	AT0223	VERBUND-Austrian Thermal Power GmbH &amp; Co KG, Verbund ATP FHKW Neudorf-Werndorf, Verbund FHKW Neudorf-Werndorf	No			No
418	418	AT0224	VERBUND-Austrian Thermal Power GmbH &amp; Co KG, Verbund ATP DKW Voitsberg, Verbund DKW Voitsberg	No			No
419	419	AT0231	Cogeneration-Kraftwerke Management Steiermark, CMST THONDORF, Gasturbine+AHK	No			No
420	420	AT0241	OMV Gas GmbH, Verdichterstation Baumgarten, Compressor 1	No			No
421	421	AT0242	Salzburg AG f. Energie Verkehr und Telekommunikation, HKW Mitte, HKW Mitte Gasturbine und Abhitzekessel	No			No
422	422	AT0243	Sappi Austria Produktions-GmbH &amp; Co. KG, Sappi Austria Produktions-GmbH &amp; Co.KG, Kessel 11	No			No
423	423	AT0248	AGRANA Zucker GmbH, AGRANA Zucker GmbH, Werk Tulln, Kessel 6	No			No
424	424	AT0249	Energie AG Oberösterreich Kraftwerke GmbH, Standort Timelkam, KW Timelkam 3	No			No
425	425	AT0252	Lenzing AG, Energie-,Faser-,Zellstoff-u.Papierprod., Laugekessel 2K10	No			No
426	426	AT0254	M-real Hallein AG, M-real Hallein AG, TABA Kessel K5	No			No
427	427	AT0001	Energie AG Oberösterreich Kraftwerke GmbH, Standort Timelkam, KW Timelkam GuD	No			No
428	428	AT0002	EVN AG, EVN AG Kraftwerk Korneuburg, KWK Block B	No			No
429	429	AT0003	Fernwärme Wien GesmbH, Spittelau, Heißwasserkessel 1/2	No			No
430	430	AT0004	OMV Gas GmbH, Verdichterstation Baumgarten, Compressor 2	No			No
431	431	AT0005	OMV Gas GmbH, Verdichterstation Baumgarten, Compressor 500	No			No
432	432	AT0006	OMV Gas GmbH, Verdichterstation Baumgarten, Compressor 600	No			No
433	433	AT0007	OMV Gas GmbH, Verdichterstation Baumgarten, Compressor 700	No			No
434	434	AT0008	OMV Gas GmbH, Verdichterstation Grafendorf, Compressor 400	No			No
435	435	AT0009	OMV Gas GmbH, Verdichterstation Grafendorf, Compressor 500	No			No
436	436	AT0010	OMV Gas GmbH, Verdichterstation Grafendorf, Compressor 600	No			No
437	437	AT0011	OMV Gas GmbH, Verdichterstation Weitendorf, Compressor 100	No			No
438	438	AT0012	OMV Gas GmbH, Verdichterstation Weitendorf, Compressor 200	No			No
439	439	AT0013	OMV Gas GmbH, Verdichterstation Weitendorf, Compressor 300	No			No
440	440	AT0014	Jungbunzlauer Austria AG, Werk Pernhofen, Kesselanlage 1	No			No
441	441	AT0015	Jungbunzlauer Austria AG, Werk Pernhofen, Kesselanlage 2	No			No
442	442	AT0016	Lenzing AG, Energie-, Faser-, Zellstoff- u. Papierprod., Gaskessel 1K6	No			No
443	443	AT0017	Lenzing AG, Energie-, Faser-, Zellstoff- u. Papierprod., Laugekessel 2K10	No			No
444	444	AT0018	Lenzing AG, Energie-, Faser-, Zellstoff- u. Papierprod., Laugekessel 2K6	No			No
445	445	AT0019	Lenzing AG, Energie-, Faser-, Zellstoff- u. Papierprod., Laugekessel 2K7	No			No
446	446	AT0021	Linz Strom GmbH, FHKW Mitte, FHKW Mitte GuD1	No			No
447	447	AT0022	Linz Strom GmbH, FHKW Mitte, FHKW Mitte Kamin	No			No
448	448	AT0023	Linz Strom GmbH, FHKW Süd	No			No
449	449	AT0024	Mayr-Melnhof Karton Gesellschaft m.b.H., 60t/h- Kessel	No			No
450	450	AT0025	Nettingsdorfer Papierfabrik AG & Co KG, Gaskessel	No			No
451	451	AT0026	Nettingsdorfer Papierfabrik AG Co KG, Sodakessel 3	No			No
452	452	AT0027	Norske Skog Bruck GmbH, GuD / Kessel 7	No			No
453	453	AT0028	OMV Refining and Marketing GmbH, Raffinerie Schwechat, RS07 Platformer & KEP	No			No
454	454	AT0029	OMV Refining and Marketing GmbH, Raffinerie Schwechat, RS10 Rohöldestillation 4	No			No
455	455	AT0030	OMV Refining and Marketing GmbH, Raffinerie Schwechat, RS11 Ethylenanlage	No			No
456	456	AT0031	OMV Refining and Marketing GmbH, Raffinerie Schwechat, RS13 FCC-Anlage	No			No
457	457	AT0032	OMV Refining and Marketing GmbH, Raffinerie Schwechat, RS15 neu Kraftwerk 1, 2 und Ostanlagen	No			No
458	458	AT0033	OMV Refining and Marketing GmbH, Raffinerie Schwechat, RS16 Wasserstoffanlage	No			No
459	459	AT0034	OMV Refining and Marketing GmbH, Raffinerie Schwechat, RS17 Thermal Gasoil Unit (TGU)	No			No
460	460	AT0035	Salzburg AG f. Energie Verkehr und Telekommunikation, HKW Mitte, HKW Mitte Gasturbine und Abhitzekessel	No			No
461	461	AT0036	Salzburg AG f. Energie Verkehr und Telekommunikation, HKW Mitte, HKW Mitte SÖK	No			No
462	462	AT0037	Salzburg AG f. Energie Verkehr und Telekommunikation, HKW Nord, HKW Nord Block 1	No			No
463	463	AT0038	UPM Kymmene Austria GmbH, UPM Steyrermühl, GuD-Anlage Gasturbine mit Abhitzekessel	No			No
464	464	AT0039	UPM Kymmene Austria GmbH, UPM Steyrermühl, Kessel K7 K8 Steamblockanlage	No			No
465	465	AT0040	VERBUND-Austrian Thermal Power GmbH & Co KG, Verbund ATP FHKW Neudorf-Werndorf 2	No			No
466	466	AT0044	voestalpine Stahl Donawitz GmbH & Co KG, Gasturbine und Abhitzekessel (GuD-Anlage)	No			No
467	467	AT0045	voestalpine Stahl Donawitz GmbH Co KG, Kombikessel Heißdampferzeuger	No			No
468	468	AT0046	W.Hamburger GmbH, Kessel 3	No			No
469	469	AT0047	WIENSTROM GmbH, WIENSTROM KW Donaustadt Wien, Blockkraftwerk 3	No			No
470	470	AT0048	WIENSTROM GmbH, WIENSTROM KW Simmering Wien, Blockheizkraftwerk 3	No			No
471	471	AT0049	WIENSTROM GmbH, WIENSTROM KW Simmering Wien, Blockkraftwerk 1 - Gasturbine 42	No			No
472	472	AT0050	WIENSTROM GmbH, WIENSTROM KW Simmering Wien, Blockkraftwerk 1 - Gasturbine 41	No			No
473	473	AT0051	WIENSTROM GmbH, WIENSTROM KW Simmering Wien, Blockkraftwerk 2	No			No
474	474	AT0052	WIENSTROM GmbH, WIENSTROM KW Simmering Wien, Blockkraftwerk 2 - Gasturbine solo	No			No
475	475	AT0053	WIENSTROM GmbH, WIENSTROM KW Simmering Wien, Blockheizkraftwerk 3 - Gasturbine solo	No			No
476	476	AT0054	WIENENERGIE Bundesforste Biomasse GmbH & Co KG, BHKW - Wirbelschichtkessel	No			No
477	477	AT0055	Zellstoff Pöls Aktiengesellschaft, Sulfatlaugenkessel 1 und Steambloc	No			No
478	478	AT0056	Zellstoff Pöls Aktiengesellschaft, Sulfatlaugenkessel 2	No			No
479	479	AT0057	EVN AG, EVN AG Kraftwerk Theiß Gedersdorf, KW Theiß Kombiblock B	No			No
480	480	AT0058	EVN AG, EVN AG Kraftwerk Theiß Gedersdorf, KWT Hilfskessel 2+3	No			No
481	481	AT0059	EVN AG, EVN AG Kraftwerk Theiß Gedersdorf, KWT Maschine 1	No			No
482	482	AT0060	EVN AG, EVN AG Kraftwerk Theiß Gedersdorf, KWT Maschine 2	No			No
483	483	AT0061	EVN AG, EVN AG Kraftwerk Theiß Gedersdorf, KWT Maschine 4	No			No
484	484	AT0062	Fernwärme St. Pölten GmbH, Fernheizwerk NORD, Dampfkesselanlage 3	No			No
485	485	AT0063	Fernwärme St. Pölten GmbH, Fernheizwerk SÜD, Dampfkesselanlage 1-4	No			No
486	486	AT0064	Fernwärme Wien GesmbH, Arsenal, Heißwasserkessel 1/2	No			No
487	487	AT0066	Fernwärme Wien GesmbH, Inzersdorf, Heißwasserkessel 1/2	No			No
488	488	AT0067	Fernwärme Wien GesmbH, Kagran, Heißwasserkessel 1/2/3/5	No			No
489	489	AT0068	Fernwärme Wien GesmbH, Leopoldau, Heißwasserkessel	No			No
490	490	AT0069	OMV Gas GmbH, Verdichterstation Eggendorf, Compressor 100	No			No
491	491	AT0070	OMV Gas GmbH, Verdichterstation Eggendorf, Compressor 200	No			No
492	492	AT0071	OMV Gas GmbH, Verdichterstation Eggendorf, Compressor 300	No			No
493	493	AT0072	OMV Gas GmbH, Verdichterstation Ruden, Compressor 400	No			No
494	494	AT0073	OMV Gas GmbH, Verdichterstation Ruden, Compressor 500	No			No
495	495	AT0074	Mondi Frantschach GmbH, CK 3 - Laugenverbrennungskessel	No			No
496	496	AT0075	Mondi Frantschach GmbH, RIK - Rindenverbrennungskessel	No			No
497	497	AT0076	Mondi Neusiedler AG, Mondi Neusiedler AG - Hausmening, 100 to-Kessel	No			No
498	498	AT0077	Sappi Austria Produktions-GmbH & Co. KG, GuD-Anlage	No			No
499	499	AT0078	Sappi Austria Produktions-GmbH & Co. KG, Kessel 11	No			No
500	500	AT0079	Sappi Austria Produktions-GmbH & Co. KG, Laugenkessel	No			No
501	501	AT0081	Stadtwerke Klagenfurt AG, FHKW Klagenfurt	No			No
502	502	AT0082	Steirische Gas-Wärme GmbH, Fernheizkraftwerk Graz, Kessel 1-3	No			No
503	503	AT0084	VERBUND-Austrian Thermal Power GmbH Co KG, Verbund ATP KW Dürnrohr, WDR 1+2 Hauptkessel	No			No
504	504	AT0086	WIENSTROM GmbH, WIENSTROM GUD Leopoldau Wien, KW Leopoldau GUD	No			No
505	505	AT0087	voestalpine Stahl GmbH, Blockkessel 03	No			No
506	506	AT0088	voestalpine Stahl GmbH, Blockkessel 04	No			No
507	507	AT0089	voestalpine Stahl GmbH, Blockkessel 05	No			No
508	508	AT0090	voestalpine Stahl GmbH, Blockkessel 06	No			No
509	509	AT0091	voestalpine Stahl GmbH, Gas- und Dampfturbine	No			No
510	510	AT0092	voestalpine Stahl GmbH, Gebläsezentrale 2 - Kessel 1	No			No
511	511	AT0093	voestalpine Stahl GmbH, Gebläsezentrale 2 - Kessel 2	No			No
512	512	AT0097	Fernwärme Wien GesmbH, Arsenal, Heißwasserkessel 3	No			No
513	513	AT0099	Cogeneration Kraftwerke Management OÖ GmbH, SCA-Laakirchen	No			No
514	514	AT0203	WIENSTROM GmbH, WIENSTROM GUD Leopoldau Wien, KW Leopoldau Gasturbine solo	No			No
515	515	AT0204	AGRANA Zucker GmbH, Werk Leopoldsdorf, Kampagnekesselanlage	No			No
516	516	AT0210	voestalpine Stahl GmbH, Sammelschiene - Kessel 2	No			No
517	517	AT0211	voestalpine Stahl GmbH, Sammelschiene - Kessel 3	No			No
518	518	AT0216	Energie AG Oberösterreich Kraftwerke GmbH, Standort Riedersbach, KW Riedersbach 1	No			No
519	519	AT0219	WIENSTROM GmbH, WIENSTROM KW Donaustadt Wien, Block 1	No			No
520	520	AT0219	WIENSTROM GmbH, WIENSTROM KW Donaustadt Wien, Block 2	No			No
521	521	AT0220	M-real Hallein AG, Kessel 4	No			No
522	522	AT0223	VERBUND-Austrian Thermal Power GmbH & Co KG, Verbund ATP FHKW Neudorf-Werndorf	No			No
523	523	AT0231	Cogeneration-Kraftwerke Management Steiermark, CMST THONDORF, Gasturbine+AHK	No			No
524	524	AT0241	OMV Gas GmbH, Verdichterstation Baumgarten, Compressor 1	No			No
525	525	AT0248	AGRANA Zucker GmbH, Werk Tulln, Kessel 6	No			No
526	526	AT0249	Energie AG Oberösterreich Kraftwerke GmbH, Standort Timelkam, KW Timelkam 3	No			No
527	527	AT0254	M-real Hallein AG,  TABA Kessel K5	No			No
528	528	AT0001	Energie AG Oberösterreich Kraftwerke GmbH, Standort Timelkam, KW Timelkam GuD	No			No
529	529	AT0002	EVN AG, EVN AG Kraftwerk Korneuburg, KWK Block B	No			No
530	530	AT0003	Fernwärme Wien GesmbH, Spittelau, Heißwasserkessel 1/2	No			No
531	531	AT0004	OMV Gas GmbH, Verdichterstation Baumgarten, Compressor 2	No			No
532	532	AT0005	OMV Gas GmbH, Verdichterstation Baumgarten, Compressor 500	No			No
533	533	AT0006	OMV Gas GmbH, Verdichterstation Baumgarten, Compressor 600	No			No
534	534	AT0007	OMV Gas GmbH, Verdichterstation Baumgarten, Compressor 700	No			No
535	535	AT0008	OMV Gas GmbH, Verdichterstation Grafendorf, Compressor 400	No			No
536	536	AT0009	OMV Gas GmbH, Verdichterstation Grafendorf, Compressor 500	No			No
537	537	AT0010	OMV Gas GmbH, Verdichterstation Grafendorf, Compressor 600	No			No
538	538	AT0011	OMV Gas GmbH, Verdichterstation Weitendorf, Compressor 100	No			No
539	539	AT0012	OMV Gas GmbH, Verdichterstation Weitendorf, Compressor 200	No			No
540	540	AT0013	OMV Gas GmbH, Verdichterstation Weitendorf, Compressor 300	No			No
541	541	AT0014	Jungbunzlauer Austria AG, Werk Pernhofen, Kesselanlage 1	No			No
542	542	AT0015	Jungbunzlauer Austria AG, Werk Pernhofen, Kesselanlage 2	No			No
543	543	AT0016	Lenzing AG, Energie-, Faser-, Zellstoff- u. Papierprod., Gaskessel 1K6	No			No
544	544	AT0017	Lenzing AG, Energie-, Faser-, Zellstoff- u. Papierprod., Laugekessel 2K10	No			No
545	545	AT0018	Lenzing AG, Energie-, Faser-, Zellstoff- u. Papierprod., Laugekessel 2K6	No			No
546	546	AT0019	Lenzing AG, Energie-, Faser-, Zellstoff- u. Papierprod., Laugekessel 2K7	No			No
547	547	AT0020	Linz Strom GmbH, FHKW Mitte, FHKW Mitte GuD 1b	No			No
548	548	AT0021	Linz Strom GmbH, FHKW Mitte, FHKW Mitte GuD1	No			No
549	549	AT0022	Linz Strom GmbH, FHKW Mitte, FHKW Mitte Kamin	No			No
550	550	AT0023	Linz Strom GmbH, FHKW Süd	No			No
551	551	AT0024	Mayr-Melnhof Karton Gesellschaft m.b.H., 60t/h- Kessel	No			No
552	552	AT0025	Nettingsdorfer Papierfabrik AG & Co KG, Gaskessel	No			No
553	553	AT0026	Nettingsdorfer Papierfabrik AG Co KG, Sodakessel 3	No			No
554	554	AT0027	Norske Skog Bruck GmbH, GuD / Kessel 7	No			No
555	555	AT0028	OMV Refining and Marketing GmbH, Raffinerie Schwechat, RS07 Platformer & KEP	No			No
556	556	AT0029	OMV Refining and Marketing GmbH, Raffinerie Schwechat, RS10 Rohöldestillation 4	No			No
557	557	AT0030	OMV Refining and Marketing GmbH, Raffinerie Schwechat, RS11 Ethylenanlage	No			No
558	558	AT0031	OMV Refining and Marketing GmbH, Raffinerie Schwechat, RS13 FCC-Anlage	No			No
559	559	AT0032	OMV Refining and Marketing GmbH, Raffinerie Schwechat, RS15 neu Kraftwerk 1, 2 und Ostanlagen	No			No
560	560	AT0033	OMV Refining and Marketing GmbH, Raffinerie Schwechat, RS16 Wasserstoffanlage	No			No
561	561	AT0034	OMV Refining and Marketing GmbH, Raffinerie Schwechat, RS17 Thermal Gasoil Unit (TGU)	No			No
562	562	AT0035	Salzburg AG f. Energie Verkehr und Telekommunikation, HKW Mitte, HKW Mitte Gasturbine und Abhitzekessel	No			No
563	563	AT0036	Salzburg AG f. Energie Verkehr und Telekommunikation, HKW Mitte, HKW Mitte SÖK	No			No
564	564	AT0037	Salzburg AG f. Energie Verkehr und Telekommunikation, HKW Nord, HKW Nord Block 1	No			No
565	565	AT0038	UPM Kymmene Austria GmbH, UPM Steyrermühl, GuD-Anlage Gasturbine mit Abhitzekessel	No			No
566	566	AT0039	UPM Kymmene Austria GmbH, UPM Steyrermühl, Kessel K7 K8 Steamblockanlage	No			No
567	567	AT0040	VERBUND-Austrian Thermal Power GmbH & Co KG, Verbund ATP FHKW Neudorf-Werndorf 2	No			No
568	568	AT0043	voestalpine Stahl Donawitz GmbH & Co KG, Dampfkessel 01	No			No
569	569	AT0044	voestalpine Stahl Donawitz GmbH & Co KG, Gasturbine und Abhitzekessel (GuD-Anlage)	No			No
570	570	AT0045	voestalpine Stahl Donawitz GmbH Co KG, Kombikessel Heißdampferzeuger	No			No
571	571	AT0046	W.Hamburger GmbH, Kessel 3	No			No
572	572	AT0047	WIENSTROM GmbH, WIENSTROM KW Donaustadt Wien, Blockkraftwerk 3	No			No
573	573	AT0048	WIENSTROM GmbH, WIENSTROM KW Simmering Wien, Blockheizkraftwerk 3	No			No
574	574	AT0049	WIENSTROM GmbH, WIENSTROM KW Simmering Wien, Blockkraftwerk 1 - Gasturbine 42	No			No
575	575	AT0050	WIENSTROM GmbH, WIENSTROM KW Simmering Wien, Blockkraftwerk 1 - Gasturbine 41	No			No
576	576	AT0051	WIENSTROM GmbH, WIENSTROM KW Simmering Wien, Blockkraftwerk 2	No			No
577	577	AT0052	WIENSTROM GmbH, WIENSTROM KW Simmering Wien, Blockkraftwerk 2 - Gasturbine solo	No			No
578	578	AT0053	WIENSTROM GmbH, WIENSTROM KW Simmering Wien, Blockheizkraftwerk 3 - Gasturbine solo	No			No
579	579	AT0054	WIENENERGIE Bundesforste Biomasse GmbH & Co KG, BHKW - Wirbelschichtkessel	No			No
580	580	AT0055	Zellstoff Pöls Aktiengesellschaft, Sulfatlaugenkessel 1 und Steambloc	No			No
581	581	AT0056	Zellstoff Pöls Aktiengesellschaft, Sulfatlaugenkessel 2	No			No
582	582	AT0057	EVN AG, EVN AG Kraftwerk Theiß Gedersdorf, KW Theiß Kombiblock B	No			No
583	583	AT0058	EVN AG, EVN AG Kraftwerk Theiß Gedersdorf, KWT Hilfskessel 2+3	No			No
584	584	AT0059	EVN AG, EVN AG Kraftwerk Theiß Gedersdorf, KWT Maschine 1	No			No
585	585	AT0060	EVN AG, EVN AG Kraftwerk Theiß Gedersdorf, KWT Maschine 2	No			No
586	586	AT0061	EVN AG, EVN AG Kraftwerk Theiß Gedersdorf, KWT Maschine 4	No			No
587	587	AT0062	Fernwärme St. Pölten GmbH, Fernheizwerk NORD, Dampfkesselanlage 3	No			No
588	588	AT0063	Fernwärme St. Pölten GmbH, Fernheizwerk SÜD, Dampfkesselanlage 1-4	No			No
589	589	AT0064	Fernwärme Wien GesmbH, Arsenal, Heißwasserkessel 1/2	No			No
590	590	AT0066	Fernwärme Wien GesmbH, Inzersdorf, Heißwasserkessel 1/2	No			No
591	591	AT0067	Fernwärme Wien GesmbH, Kagran, Heißwasserkessel 1/2/3/5	No			No
592	592	AT0068	Fernwärme Wien GesmbH, Leopoldau, Heißwasserkessel	No			No
593	593	AT0069	OMV Gas GmbH, Verdichterstation Eggendorf, Compressor 100	No			No
594	594	AT0070	OMV Gas GmbH, Verdichterstation Eggendorf, Compressor 200	No			No
595	595	AT0071	OMV Gas GmbH, Verdichterstation Eggendorf, Compressor 300	No			No
596	596	AT0072	OMV Gas GmbH, Verdichterstation Ruden, Compressor 400	No			No
597	597	AT0073	OMV Gas GmbH, Verdichterstation Ruden, Compressor 500	No			No
598	598	AT0074	Mondi Frantschach GmbH, CK 3 - Laugenverbrennungskessel	No			No
599	599	AT0075	Mondi Frantschach GmbH, RIK - Rindenverbrennungskessel	No			No
600	600	AT0076	Mondi Neusiedler AG, Mondi Neusiedler AG - Hausmening, 100 to-Kessel	No			No
601	601	AT0077	Sappi Austria Produktions-GmbH & Co. KG, GuD-Anlage	No			No
602	602	AT0078	Sappi Austria Produktions-GmbH & Co. KG, Kessel 11	No			No
603	603	AT0079	Sappi Austria Produktions-GmbH & Co. KG, Laugenkessel	No			No
604	604	AT0081	Stadtwerke Klagenfurt AG, FHKW Klagenfurt	No			No
605	605	AT0082	Steirische Gas-Wärme GmbH, Fernheizkraftwerk Graz, Kessel 1-3	No			No
606	606	AT0083	Steirische Gas-Wärme GmbH, Fernheizkraftwerk Thondorf, Gasturbine + AHK	No			No
607	607	AT0084	VERBUND-Austrian Thermal Power GmbH Co KG, Verbund ATP KW Dürnrohr, WDR 1+2 Hauptkessel	No			No
608	608	AT0085	Voestalpine Stahl GmbH, Blockkessel 07	No			No
609	609	AT0086	WIENSTROM GmbH, WIENSTROM GUD Leopoldau Wien, KW Leopoldau GUD	No			No
610	610	AT0087	voestalpine Stahl GmbH, Blockkessel 03	No			No
611	611	AT0088	voestalpine Stahl GmbH, Blockkessel 04	No			No
612	612	AT0089	voestalpine Stahl GmbH, Blockkessel 05	No			No
613	613	AT0090	voestalpine Stahl GmbH, Blockkessel 06	No			No
614	614	AT0091	voestalpine Stahl GmbH, Gas- und Dampfturbine	No			No
615	615	AT0092	voestalpine Stahl GmbH, Gebläsezentrale 2 - Kessel 1	No			No
616	616	AT0093	voestalpine Stahl GmbH, Gebläsezentrale 2 - Kessel 2	No			No
617	617	AT0097	Fernwärme Wien GesmbH, Arsenal, Heißwasserkessel 3	No			No
618	618	AT0099	Cogeneration Kraftwerke Management OÖ GmbH, SCA-Laakirchen	No			No
